Unnamed: 0,ZipCode,CountyFIPS,CensusTract,CensusBlock,Assigned-or-Unassigned-USDA-Classification,State-County-TractFIPSCode,GISJOIN,YEAR,GEOID,GEOCODE,STATE,COUNTY,COUNTYA,TRACTA,U7I001,U7I002,U7I003,UrbanThreshold,RuralThreshold,Urban_or_Rural
9170,53558,55025.0,10502,3013.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
9171,53575,55025.0,12502,2043.0,Assigned,55025012502,G5500250012502,2020.0,1400000US55025012502,55025012502.0,Wisconsin,Dane County,25.0,12502.0,6958.0,5467.0,1491.0,78.57142857,21.42857143,Urban
9172,53081,55117.0,400,2018.0,Assigned,55117000400,G5501170000400,2020.0,1400000US55117000400,55117000400.0,Wisconsin,Sheboygan County,117.0,400.0,4344.0,4344.0,0.0,100.0,0.0,Urban
9173,53718,55025.0,11401,3025.0,Assigned,55025011401,,,,Unassigned,,,,,,,,,,
9174,53094,55055.0,100300,3022.0,Assigned,55055100300,,,,Unassigned,,,,,,,,,,
9175,53558,55025.0,10600,4010.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9176,53532,55025.0,13200,5005.0,Assigned,55025013200,,,,Unassigned,,,,,,,,,,
9177,53520,55105.0,2800,3003.0,Assigned,55105002800,G5501050002800,2020.0,1400000US55105002800,55105002800.0,Wisconsin,Rock County,105.0,2800.0,5164.0,0.0,5164.0,0.0,100.0,Rural
9178,53703,55025.0,1804,1010.0,Assigned,55025001804,G5500250001804,2020.0,1400000US55025001804,55025001804.0,Wisconsin,Dane County,25.0,1804.0,4431.0,4431.0,0.0,100.0,0.0,Urban
9179,53809,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9180,53714,55025.0,3001,3001.0,Assigned,55025003001,G5500250003001,2020.0,1400000US55025003001,55025003001.0,Wisconsin,Dane County,25.0,3001.0,4775.0,4775.0,0.0,100.0,0.0,Urban
9181,53558,55025.0,10600,3013.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9182,54728,55005.0,1002,4040.0,Assigned,55005001002,,,,Unassigned,,,,,,,,,,
9183,53574,55025.0,12600,1126.0,Assigned,55025012600,G5500250012600,2020.0,1400000US55025012600,55025012600.0,Wisconsin,Dane County,25.0,12600.0,4460.0,0.0,4460.0,0.0,100.0,Rural
9184,53594,55055.0,100400,3015.0,Assigned,55055100400,G5500550100400,2020.0,1400000US55055100400,55055100400.0,Wisconsin,Jefferson County,55.0,100400.0,5921.0,148.0,5773.0,2.499577774,97.50042223,Rural
9185,53719,55025.0,503,3022.0,Assigned,55025000503,,,,Unassigned,,,,,,,,,,
9186,53703,55025.0,1900,2010.0,Assigned,55025001900,,,,Unassigned,,,,,,,,,,
9187,54141,55083.0,101300,3044.0,Assigned,55083101300,,,,Unassigned,,,,,,,,,,
9188,53704,55025.0,2000,4025.0,Assigned,55025002000,G5500250002000,2020.0,1400000US55025002000,55025002000.0,Wisconsin,Dane County,25.0,2000.0,6332.0,6332.0,0.0,100.0,0.0,Urban
9189,54758,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9190,53597,55025.0,11301,2040.0,Assigned,55025011301,G5500250011301,2020.0,1400000US55025011301,55025011301.0,Wisconsin,Dane County,25.0,11301.0,7366.0,7053.0,313.0,95.75074667,4.249253326,Urban
9191,53589,55025.0,12202,4027.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
9192,53536,55105.0,2900,3016.0,Assigned,55105002900,,,,Unassigned,,,,,,,,,,
9193,53532,55025.0,11402,3101.0,Assigned,55025011402,,,,Unassigned,,,,,,,,,,
9194,53575,55025.0,12400,2072.0,Assigned,55025012400,G5500250012400,2020.0,1400000US55025012400,55025012400.0,Wisconsin,Dane County,25.0,12400.0,4980.0,94.0,4886.0,1.887550201,98.1124498,Rural
9195,,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9196,53590,55025.0,11600,2043.0,Assigned,55025011600,G5500250011600,2020.0,1400000US55025011600,55025011600.0,Wisconsin,Dane County,25.0,11600.0,7398.0,7152.0,246.0,96.67477697,3.325223033,Urban
9197,53590,55025.0,11503,2023.0,Assigned,55025011503,,,,Unassigned,,,,,,,,,,
9198,53572,55025.0,12800,4072.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
9199,53211,55079.0,70200,2005.0,Assigned,55079070200,G5500790070200,2020.0,1400000US55079070200,55079070200.0,Wisconsin,Milwaukee County,79.0,70200.0,5389.0,5389.0,0.0,100.0,0.0,Urban
9200,53572,55025.0,12800,4072.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
9201,,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9202,53718,55025.0,11402,3178.0,Assigned,55025011402,,,,Unassigned,,,,,,,,,,
9203,53718,55025.0,11402,3178.0,Assigned,55025011402,,,,Unassigned,,,,,,,,,,
9204,53925,55021.0,971200,4013.0,Assigned,55021971200,G5500210971200,2020.0,1400000US55021971200,55021971200.0,Wisconsin,Columbia County,21.0,971200.0,5777.0,5499.0,278.0,95.18781374,4.812186256,Urban
9205,53590,55025.0,11506,2008.0,Assigned,55025011506,G5500250011506,2020.0,1400000US55025011506,55025011506.0,Wisconsin,Dane County,25.0,11506.0,6815.0,6745.0,70.0,98.972854,1.027146001,Urban
9206,53527,55025.0,12001,2015.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9207,53562,55025.0,10904,2052.0,Assigned,55025010904,,,,Unassigned,,,,,,,,,,
9208,53523,55025.0,11900,4030.0,Assigned,55025011900,G5500250011900,2020.0,1400000US55025011900,55025011900.0,Wisconsin,Dane County,25.0,11900.0,7172.0,0.0,7172.0,0.0,100.0,Rural
9209,,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9210,53523,55025.0,11900,4019.0,Assigned,55025011900,G5500250011900,2020.0,1400000US55025011900,55025011900.0,Wisconsin,Dane County,25.0,11900.0,7172.0,0.0,7172.0,0.0,100.0,Rural
9211,54301,55009.0,1300,1006.0,Assigned,55009001300,G5500090001300,2020.0,1400000US55009001300,55009001300.0,Wisconsin,Brown County,9.0,1300.0,2943.0,2943.0,0.0,100.0,0.0,Urban
9212,53527,55025.0,11700,2061.0,Assigned,55025011700,G5500250011700,2020.0,1400000US55025011700,55025011700.0,Wisconsin,Dane County,25.0,11700.0,4431.0,562.0,3869.0,12.68336719,87.31663281,Rural
9213,53527,55025.0,12001,2017.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9214,53703,55025.0,1802,1015.0,Assigned,55025001802,G5500250001802,2020.0,1400000US55025001802,55025001802.0,Wisconsin,Dane County,25.0,1802.0,3705.0,3705.0,0.0,100.0,0.0,Urban
9215,53520,55045.0,960800,2055.0,Assigned,55045960800,G5500450960800,2020.0,1400000US55045960800,55045960800.0,Wisconsin,Green County,45.0,960800.0,4300.0,0.0,4300.0,0.0,100.0,Rural
9216,53527,55025.0,12001,3028.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9217,53593,55025.0,10903,1034.0,Assigned,55025010903,G5500250010903,2020.0,1400000US55025010903,55025010903.0,Wisconsin,Dane County,25.0,10903.0,4530.0,4375.0,155.0,96.57836645,3.421633554,Urban
9218,53589,55025.0,12300,4003.0,Assigned,55025012300,G5500250012300,2020.0,1400000US55025012300,55025012300.0,Wisconsin,Dane County,25.0,12300.0,5765.0,5085.0,680.0,88.20468343,11.79531657,Urban
9219,53527,55025.0,12001,2013.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9220,53704,55025.0,2000,3027.0,Assigned,55025002000,G5500250002000,2020.0,1400000US55025002000,55025002000.0,Wisconsin,Dane County,25.0,2000.0,6332.0,6332.0,0.0,100.0,0.0,Urban
9221,53558,55025.0,10600,4011.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9222,53718,55025.0,11401,1049.0,Assigned,55025011401,,,,Unassigned,,,,,,,,,,
9223,53590,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9224,53711,55025.0,700,1004.0,Assigned,55025000700,G5500250000700,2020.0,1400000US55025000700,55025000700.0,Wisconsin,Dane County,25.0,700.0,3359.0,3359.0,0.0,100.0,0.0,Urban
9225,53711,55025.0,407,3021.0,Assigned,55025000407,G5500250000407,2020.0,1400000US55025000407,55025000407.0,Wisconsin,Dane County,25.0,407.0,5712.0,5712.0,0.0,100.0,0.0,Urban
9226,53172,55079.0,170400,2008.0,Assigned,55079170400,G5500790170400,2020.0,1400000US55079170400,55079170400.0,Wisconsin,Milwaukee County,79.0,170400.0,3200.0,3200.0,0.0,100.0,0.0,Urban
9227,53590,55025.0,11506,2011.0,Assigned,55025011506,G5500250011506,2020.0,1400000US55025011506,55025011506.0,Wisconsin,Dane County,25.0,11506.0,6815.0,6745.0,70.0,98.972854,1.027146001,Urban
9228,54493,55019.0,950800,1038.0,Assigned,55019950800,G5500190950800,2020.0,1400000US55019950800,55019950800.0,Wisconsin,Clark County,19.0,950800.0,3118.0,0.0,3118.0,0.0,100.0,Rural
9229,53704,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9230,53714,55025.0,2700,1008.0,Assigned,55025002700,G5500250002700,2020.0,1400000US55025002700,55025002700.0,Wisconsin,Dane County,25.0,2700.0,3427.0,3427.0,0.0,100.0,0.0,Urban
9231,53558,55025.0,10502,2020.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
9232,53703,55025.0,1802,2000.0,Assigned,55025001802,G5500250001802,2020.0,1400000US55025001802,55025001802.0,Wisconsin,Dane County,25.0,1802.0,3705.0,3705.0,0.0,100.0,0.0,Urban
9233,53530,55065.0,970200,1106.0,Assigned,55065970200,G5500650970200,2020.0,1400000US55065970200,55065970200.0,Wisconsin,Lafayette County,65.0,970200.0,3970.0,0.0,3970.0,0.0,100.0,Rural
9234,53558,55025.0,10600,3017.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9235,53719,55025.0,10800,5051.0,Assigned,55025010800,,,,Unassigned,,,,,,,,,,
9236,53925,55021.0,971200,4006.0,Assigned,55021971200,G5500210971200,2020.0,1400000US55021971200,55021971200.0,Wisconsin,Columbia County,21.0,971200.0,5777.0,5499.0,278.0,95.18781374,4.812186256,Urban
9237,53704,55025.0,2301,2021.0,Assigned,55025002301,G5500250002301,2020.0,1400000US55025002301,55025002301.0,Wisconsin,Dane County,25.0,2301.0,3189.0,3189.0,0.0,100.0,0.0,Urban
9238,53589,55025.0,12202,3018.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
9239,53598,55025.0,13200,4006.0,Assigned,55025013200,,,,Unassigned,,,,,,,,,,
9240,53704,55025.0,2402,1023.0,Assigned,55025002402,G5500250002402,2020.0,1400000US55025002402,55025002402.0,Wisconsin,Dane County,25.0,2402.0,3756.0,3723.0,33.0,99.12140575,0.878594249,Urban
9241,53527,55025.0,12001,2003.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9242,53597,55025.0,11301,2023.0,Assigned,55025011301,G5500250011301,2020.0,1400000US55025011301,55025011301.0,Wisconsin,Dane County,25.0,11301.0,7366.0,7053.0,313.0,95.75074667,4.249253326,Urban
9243,53589,55025.0,12202,3018.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
9244,53711,55025.0,10600,1037.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9245,54115,55009.0,20702,1047.0,Assigned,55009020702,G5500090020702,2020.0,1400000US55009020702,55009020702.0,Wisconsin,Brown County,9.0,20702.0,7600.0,4711.0,2889.0,61.98684211,38.01315789,Urban
9246,54481,55097.0,960300,3015.0,Assigned,55097960300,G5500970960300,2020.0,1400000US55097960300,55097960300.0,Wisconsin,Portage County,97.0,960300.0,4059.0,3944.0,115.0,97.16678985,2.83321015,Urban
9247,53589,55025.0,12202,4027.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
9248,53098,55027.0,962000,1002.0,Assigned,55027962000,G5500270962000,2020.0,1400000US55027962000,55027962000.0,Wisconsin,Dodge County,27.0,962000.0,2279.0,2279.0,0.0,100.0,0.0,Urban
9249,53558,55025.0,10600,2003.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9250,53094,55055.0,100200,4004.0,Assigned,55055100200,G5500550100200,2020.0,1400000US55055100200,55055100200.0,Wisconsin,Jefferson County,55.0,100200.0,3586.0,3586.0,0.0,100.0,0.0,Urban
9251,53527,55025.0,12001,1050.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9252,53703,55025.0,1605,2003.0,Assigned,55025001605,G5500250001605,2020.0,1400000US55025001605,55025001605.0,Wisconsin,Dane County,25.0,1605.0,3324.0,3324.0,0.0,100.0,0.0,Urban
9253,53555,55021.0,970900,2042.0,Assigned,55021970900,G5500210970900,2020.0,1400000US55021970900,55021970900.0,Wisconsin,Columbia County,21.0,970900.0,4823.0,0.0,4823.0,0.0,100.0,Rural
9254,53813,55043.0,960700,1007.0,Assigned,55043960700,G5500430960700,2020.0,1400000US55043960700,55043960700.0,Wisconsin,Grant County,43.0,960700.0,4130.0,0.0,4130.0,0.0,100.0,Rural
9255,53098,55027.0,961700,3107.0,Assigned,55027961700,G5500270961700,2020.0,1400000US55027961700,55027961700.0,Wisconsin,Dodge County,27.0,961700.0,3137.0,346.0,2791.0,11.02964616,88.97035384,Rural
9256,53956,55027.0,960600,3039.0,Assigned,55027960600,G5500270960600,2020.0,1400000US55027960600,55027960600.0,Wisconsin,Dodge County,27.0,960600.0,4046.0,0.0,4046.0,0.0,100.0,Rural
9257,54728,55005.0,1002,4040.0,Assigned,55005001002,,,,Unassigned,,,,,,,,,,
9258,53523,55055.0,100602,2055.0,Assigned,55055100602,G5500550100602,2020.0,1400000US55055100602,55055100602.0,Wisconsin,Jefferson County,55.0,100602.0,3437.0,0.0,3437.0,0.0,100.0,Rural
9259,53402,55101.0,1400,6010.0,Assigned,55101001400,,,,Unassigned,,,,,,,,,,
9260,53589,55025.0,12202,3007.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
9261,53572,55025.0,12800,4072.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
9262,53711,55025.0,700,1004.0,Assigned,55025000700,G5500250000700,2020.0,1400000US55025000700,55025000700.0,Wisconsin,Dane County,25.0,700.0,3359.0,3359.0,0.0,100.0,0.0,Urban
9263,53558,55025.0,10600,3013.0,Assigned,55025010600,G5500250010600,2020.0,1400000US55025010600,55025010600.0,Wisconsin,Dane County,25.0,10600.0,5111.0,2288.0,2823.0,44.76619057,55.23380943,Rural
9264,53534,55025.0,12100,3007.0,Assigned,55025012100,G5500250012100,2020.0,1400000US55025012100,55025012100.0,Wisconsin,Dane County,25.0,12100.0,2834.0,172.0,2662.0,6.069160198,93.9308398,Rural
9265,53589,55025.0,12202,4027.0,Assigned,55025012202,G5500250012202,2020.0,1400000US55025012202,55025012202.0,Wisconsin,Dane County,25.0,12202.0,6751.0,6741.0,10.0,99.8518738,0.148126204,Urban
9266,53719,55025.0,503,3022.0,Assigned,55025000503,,,,Unassigned,,,,,,,,,,
9267,53225,55079.0,400,2002.0,Assigned,55079000400,G5500790000400,2020.0,1400000US55079000400,55079000400.0,Wisconsin,Milwaukee County,79.0,400.0,2555.0,2555.0,0.0,100.0,0.0,Urban
9268,53704,55025.0,2000,4022.0,Assigned,55025002000,G5500250002000,2020.0,1400000US55025002000,55025002000.0,Wisconsin,Dane County,25.0,2000.0,6332.0,6332.0,0.0,100.0,0.0,Urban
9269,53531,55025.0,12002,2023.0,Assigned,55025012002,G5500250012002,2020.0,1400000US55025012002,55025012002.0,Wisconsin,Dane County,25.0,12002.0,4864.0,557.0,4307.0,11.45148026,88.54851974,Rural
9270,53589,55025.0,12300,3019.0,Assigned,55025012300,G5500250012300,2020.0,1400000US55025012300,55025012300.0,Wisconsin,Dane County,25.0,12300.0,5765.0,5085.0,680.0,88.20468343,11.79531657,Urban
9271,53589,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9272,53558,55025.0,10502,1008.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
9273,53572,55025.0,12800,3031.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
9274,53558,55025.0,10502,2042.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
9275,53012,55089.0,650300,2016.0,Assigned,55089650300,G5500890650300,2020.0,1400000US55089650300,55089650300.0,Wisconsin,Ozaukee County,89.0,650300.0,6305.0,2120.0,4185.0,33.62410785,66.37589215,Rural
9276,53527,55025.0,12001,3047.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9277,54707,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9278,53226,55079.0,91100,2004.0,Assigned,55079091100,G5500790091100,2020.0,1400000US55079091100,55079091100.0,Wisconsin,Milwaukee County,79.0,91100.0,4252.0,4252.0,0.0,100.0,0.0,Urban
9279,53549,55055.0,101100,1026.0,Assigned,55055101100,G5500550101100,2020.0,1400000US55055101100,55055101100.0,Wisconsin,Jefferson County,55.0,101100.0,4373.0,4100.0,273.0,93.75714612,6.242853876,Urban
9280,53572,55025.0,12800,4028.0,Assigned,55025012800,G5500250012800,2020.0,1400000US55025012800,55025012800.0,Wisconsin,Dane County,25.0,12800.0,8313.0,7730.0,583.0,92.98688801,7.013111993,Urban
9281,53929,55057.0,100600,3001.0,Assigned,55057100600,G5500570100600,2020.0,1400000US55057100600,55057100600.0,Wisconsin,Juneau County,57.0,100600.0,3270.0,0.0,3270.0,0.0,100.0,Rural
9282,54720,55035.0,400,1048.0,Assigned,55035000400,,,,Unassigned,,,,,,,,,,
9283,53956,55027.0,960600,3039.0,Assigned,55027960600,G5500270960600,2020.0,1400000US55027960600,55027960600.0,Wisconsin,Dodge County,27.0,960600.0,4046.0,0.0,4046.0,0.0,100.0,Rural
9284,53714,55025.0,3002,2007.0,Assigned,55025003002,G5500250003002,2020.0,1400000US55025003002,55025003002.0,Wisconsin,Dane County,25.0,3002.0,3558.0,3558.0,0.0,100.0,0.0,Urban
9285,53715,55025.0,1603,2002.0,Assigned,55025001603,G5500250001603,2020.0,1400000US55025001603,55025001603.0,Wisconsin,Dane County,25.0,1603.0,6733.0,6733.0,0.0,100.0,0.0,Urban
9286,53562,55025.0,11102,3003.0,Assigned,55025011102,,,,Unassigned,,,,,,,,,,
9287,53573,55043.0,960100,2015.0,Assigned,55043960100,G5500430960100,2020.0,1400000US55043960100,55043960100.0,Wisconsin,Grant County,43.0,960100.0,3770.0,0.0,3770.0,0.0,100.0,Rural
9288,53959,55111.0,1001,2049.0,Assigned,55111001001,,,,Unassigned,,,,,,,,,,
9289,53118,55133.0,204003,2006.0,Assigned,55133204003,G5501330204003,2020.0,1400000US55133204003,55133204003.0,Wisconsin,Waukesha County,133.0,204003.0,3894.0,0.0,3894.0,0.0,100.0,Rural
9290,53527,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9291,53925,55021.0,971200,3003.0,Assigned,55021971200,G5500210971200,2020.0,1400000US55021971200,55021971200.0,Wisconsin,Columbia County,21.0,971200.0,5777.0,5499.0,278.0,95.18781374,4.812186256,Urban
9292,53590,55025.0,11505,2002.0,Assigned,55025011505,G5500250011505,2020.0,1400000US55025011505,55025011505.0,Wisconsin,Dane County,25.0,11505.0,4400.0,4400.0,0.0,100.0,0.0,Urban
9293,54481,55097.0,960300,3015.0,Assigned,55097960300,G5500970960300,2020.0,1400000US55097960300,55097960300.0,Wisconsin,Portage County,97.0,960300.0,4059.0,3944.0,115.0,97.16678985,2.83321015,Urban
9294,53402,55101.0,1400,7006.0,Assigned,55101001400,,,,Unassigned,,,,,,,,,,
9295,53051,55133.0,200201,2021.0,Assigned,55133200201,G5501330200201,2020.0,1400000US55133200201,55133200201.0,Wisconsin,Waukesha County,133.0,200201.0,3639.0,3399.0,240.0,93.40478153,6.595218467,Urban
9296,53593,55025.0,10901,1142.0,Assigned,55025010901,,,,Unassigned,,,,,,,,,,
9297,53590,55025.0,11506,1001.0,Assigned,55025011506,G5500250011506,2020.0,1400000US55025011506,55025011506.0,Wisconsin,Dane County,25.0,11506.0,6815.0,6745.0,70.0,98.972854,1.027146001,Urban
9298,54481,55097.0,960300,3015.0,Assigned,55097960300,G5500970960300,2020.0,1400000US55097960300,55097960300.0,Wisconsin,Portage County,97.0,960300.0,4059.0,3944.0,115.0,97.16678985,2.83321015,Urban
9299,53713,55025.0,1502,3024.0,Assigned,55025001502,G5500250001502,2020.0,1400000US55025001502,55025001502.0,Wisconsin,Dane County,25.0,1502.0,5614.0,5600.0,14.0,99.75062344,0.249376559,Urban
9300,53558,55025.0,10502,4011.0,Assigned,55025010502,,,,Unassigned,,,,,,,,,,
9301,53098,55027.0,962000,1002.0,Assigned,55027962000,G5500270962000,2020.0,1400000US55027962000,55027962000.0,Wisconsin,Dodge County,27.0,962000.0,2279.0,2279.0,0.0,100.0,0.0,Urban
9302,53094,55055.0,100200,3026.0,Assigned,55055100200,G5500550100200,2020.0,1400000US55055100200,55055100200.0,Wisconsin,Jefferson County,55.0,100200.0,3586.0,3586.0,0.0,100.0,0.0,Urban
9303,53597,55025.0,11301,1065.0,Assigned,55025011301,G5500250011301,2020.0,1400000US55025011301,55025011301.0,Wisconsin,Dane County,25.0,11301.0,7366.0,7053.0,313.0,95.75074667,4.249253326,Urban
9304,53558,55025.0,10501,1009.0,Assigned,55025010501,G5500250010501,2020.0,1400000US55025010501,55025010501.0,Wisconsin,Dane County,25.0,10501.0,4132.0,4090.0,42.0,98.98354308,1.016456922,Urban
9305,53566,55045.0,960600,1000.0,Assigned,55045960600,G5500450960600,2020.0,1400000US55045960600,55045960600.0,Wisconsin,Green County,45.0,960600.0,3262.0,3141.0,121.0,96.29061925,3.709380748,Urban
9306,53590,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9307,53527,55025.0,12001,3053.0,Assigned,55025012001,,,,Unassigned,,,,,,,,,,
9308,53589,55025.0,12201,2029.0,Assigned,55025012201,G5500250012201,2020.0,1400000US55025012201,55025012201.0,Wisconsin,Dane County,25.0,12201.0,1945.0,1823.0,122.0,93.72750643,6.272493573,Urban
9309,54304,55009.0,21301,3020.0,Assigned,55009021301,G5500090021301,2020.0,1400000US55009021301,55009021301.0,Wisconsin,Brown County,9.0,21301.0,2954.0,2954.0,0.0,100.0,0.0,Urban
9310,53211,55079.0,7600,3007.0,Assigned,55079007600,G5500790007600,2020.0,1400000US55079007600,55079007600.0,Wisconsin,Milwaukee County,79.0,7600.0,3304.0,3304.0,0.0,100.0,0.0,Urban
9311,53211,55079.0,7600,3007.0,Assigned,55079007600,G5500790007600,2020.0,1400000US55079007600,55079007600.0,Wisconsin,Milwaukee County,79.0,7600.0,3304.0,3304.0,0.0,100.0,0.0,Urban
9312,53220,55079.0,19900,2007.0,Assigned,55079019900,G5500790019900,2020.0,1400000US55079019900,55079019900.0,Wisconsin,Milwaukee County,79.0,19900.0,3802.0,3802.0,0.0,100.0,0.0,Urban
9313,53715,55025.0,1603,2002.0,Assigned,55025001603,G5500250001603,2020.0,1400000US55025001603,55025001603.0,Wisconsin,Dane County,25.0,1603.0,6733.0,6733.0,0.0,100.0,0.0,Urban
9314,,,0,,Unassigned,0,,,,Unassigned,,,,,,,,,,
9315,53022,55131.0,470202,4004.0,Assigned,55131470202,G5501310470202,2020.0,1400000US55131470202,55131470202.0,Wisconsin,Washington County,131.0,470202.0,6124.0,6124.0,0.0,100.0,0.0,Urban
9316,53916,55027.0,960400,2033.0,Assigned,55027960400,G5500270960400,2020.0,1400000US55027960400,55027960400.0,Wisconsin,Dodge County,27.0,960400.0,4426.0,1593.0,2833.0,35.99186624,64.00813376,Rural
9317,53581,55103.0,970500,3002.0,Assigned,55103970500,G5501030970500,2020.0,1400000US55103970500,55103970500.0,Wisconsin,Richland County,103.0,970500.0,4047.0,0.0,4047.0,0.0,100.0,Rural
9318,53581,55103.0,970500,3002.0,Assigned,55103970500,G5501030970500,2020.0,1400000US55103970500,55103970500.0,Wisconsin,Richland County,103.0,970500.0,4047.0,0.0,4047.0,0.0,100.0,Rural
9319,53502,55045.0,960300,3020.0,Assigned,55045960300,G5500450960300,2020.0,1400000US55045960300,55045960300.0,Wisconsin,Green County,45.0,960300.0,4878.0,0.0,4878.0,0.0,100.0,Rural
9320,53932,55021.0,971100,2049.0,Assigned,55021971100,G5500210971100,2020.0,1400000US55021971100,55021971100.0,Wisconsin,Columbia County,21.0,971100.0,3733.0,1395.0,2338.0,37.36940798,62.63059202,Rural
9321,53960,55021.0,970100,2179.0,Assigned,55021970100,G5500210970100,2020.0,1400000US55021970100,55021970100.0,Wisconsin,Columbia County,21.0,970100.0,4099.0,0.0,4099.0,0.0,100.0,Rural
9322,53035,55027.0,961400,1075.0,Assigned,55027961400,G5500270961400,2020.0,1400000US55027961400,55027961400.0,Wisconsin,Dodge County,27.0,961400.0,4033.0,0.0,4033.0,0.0,100.0,Rural
9323,54937,55039.0,40700,5005.0,Assigned,55039040700,G5500390040700,2020.0,1400000US55039040700,55039040700.0,Wisconsin,Fond du Lac County,39.0,40700.0,5522.0,4305.0,1217.0,77.96088374,22.03911626,Urban
9324,54720,55035.0,400,1048.0,Assigned,55035000400,,,,Unassigned,,,,,,,,,,
9325,54720,55035.0,400,3020.0,Assigned,55035000400,,,,Unassigned,,,,,,,,,,
9326,53403,55101.0,700,2017.0,Assigned,55101000700,G5501010000700,2020.0,1400000US55101000700,55101000700.0,Wisconsin,Racine County,101.0,700.0,5662.0,5662.0,0.0,100.0,0.0,Urban
9327,54720,55035.0,400,1048.0,Assigned,55035000400,,,,Unassigned,,,,,,,,,,
9328,54726,55017.0,10900,3049.0,Assigned,55017010900,G5500170010900,2020.0,1400000US55017010900,55017010900.0,Wisconsin,Chippewa County,17.0,10900.0,5131.0,0.0,5131.0,0.0,100.0,Rural
9329,85755,4019.0,4643,2051.0,Assigned,4019004643,,,,Unassigned,,,,,,,,,,
